EmployeeID,SatisfactionScore,WorkLifeBalance,Salary,YearsAtCompany,Department,5th percentile,Flag outliers,95th percentile
923,4,2.0,"64,672.01",7,Operations,33431.97909,Outlier,63689.25658
426,10,3.0,"64,668.24",6,Operations,33415.58806,Outlier,63648.97178
1423,9,2.0,"64,668.02",25,Sales,33399.19703,Outlier,63594.96561
1859,2,5.0,"64,655.19",17,Finance,33382.806,Outlier,63555.81879
190,7,4.0,"64,588.08",20,Operations,33366.41498,Outlier,63514.16009
63,2,1.0,"64,576.60",22,Operations,33350.02395,Outlier,63484.44785
357,10,2.0,"64,575.93",21,HR,33333.63292,Outlier,63453.8538
255,4,3.0,"64,534.67",15,Sales,33317.24189,Outlier,63433.62662
276,1,2.0,"64,528.77",26,Finance,33300.85086,Outlier,63384.64801
1160,6,2.0,"64,515.35",16,Finance,33284.45984,Outlier,63379.56358
236,5,2.0,"64,498.61",27,IT,33268.06881,Outlier,63375.67591
1556,1,4.0,"64,485.83",16,Operations,33251.67778,Outlier,63372.73224
1334,4,4.0,"64,455.84",3,Finance,33238.56865,Outlier,63371.84998
1182,9,Unknown,"64,431.45",12,IT,33225.45953,Outlier,63365.98038
1303,5,1.0,"64,415.12",16,HR,33212.3504,Outlier,63359.19109
177,1,1.0,"64,394.82",28,IT,33199.24127,Outlier,63348.67216
1863,3,Unknown,"64,393.39",16,Sales,33186.13214,Outlier,63332.76783
146,1,4.0,"64,367.16",23,HR,33173.02302,Outlier,63321.98007
1929,10,2.0,"64,347.36",6,Operations,33159.91389,Outlier,63315.12615
1725,7,2.0,"64,267.38",8,Sales,33146.80476,Outlier,63303.32385
391,9,2.0,"64,253.85",25,HR,33133.69563,Outlier,63296.84863
1895,9,4.0,"64,247.57",11,Operations,33120.58651,Outlier,63279.35742
911,1,5.0,"64,245.67",18,HR,33107.47738,Outlier,63254.07359
244,8,1.0,"64,218.32",6,HR,33094.36825,Outlier,63241.58496
359,6,3.0,"64,205.88",15,Finance,33081.25912,Outlier,63209.61037
487,1,4.0,"64,201.65",14,HR,33068.15,Outlier,63152.99812
1766,5,4.0,"64,130.66",2,Finance,33055.04087,Outlier,63135.49624
1881,10,3.0,"64,107.86",28,HR,33041.93174,Outlier,63116.11651
302,8,5.0,"64,103.91",1,Operations,33028.82262,Outlier,63100.15478
1581,9,2.0,"64,088.54",29,Finance,33015.71349,Outlier,63080.7263
555,6,1.0,"64,087.74",16,HR,33002.60436,Outlier,63047.12021
469,3,1.0,"64,070.86",12,HR,32989.49523,Outlier,63044.88169
275,3,1.0,"64,062.64",20,HR,32987.04549,Outlier,63035.4012
1686,5,4.0,"64,053.09",4,Finance,32984.59575,Outlier,63024.33425
1572,3,3.0,"64,024.12",15,Finance,32982.14601,Outlier,62986.85035
172,1,2.0,"63,992.88",10,Sales,32979.69626,Outlier,62964.00476
1586,2,1.0,"63,969.21",1,HR,32977.24652,Outlier,62948.22695
1868,9,Unknown,"63,946.21",13,Sales,32974.79678,Outlier,62936.14733
1819,2,4.0,"63,883.69",13,HR,32972.34704,Outlier,62925.77096
1489,1,2.0,"63,837.44",17,Finance,32969.8973,Outlier,62885.26419
1138,7,2.0,"63,834.58",11,Finance,32967.44755,Outlier,62852.32571
937,9,4.0,"63,831.51",5,Finance,32964.99781,Outlier,62844.45591
1943,1,1.0,"63,818.71",0,IT,32962.54807,Outlier,62842.39165
1958,10,Unknown,"63,816.03",0,Operations,32960.09833,Outlier,62832.24302
1038,9,Unknown,"63,784.77",1,Finance,32957.64858,Outlier,62813.05667
1377,5,2.0,"63,778.88",20,Sales,32955.19884,Outlier,62798.50632
831,9,2.0,"63,744.52",4,Operations,32952.7491,Outlier,62783.1484
522,5,2.0,"63,743.77",12,Operations,32950.29936,Outlier,62758.77394
934,1,3.0,"63,690.24",9,HR,32947.84962,Outlier,62744.6788
365,5,1.0,"63,688.45",13,IT,32945.39987,Outlier,62736.61298
1146,4,3.0,"63,609.49",29,IT,32942.95013,Outlier,62725.72741
1032,5,5.0,"63,577.21",5,Sales,32940.50039,Outlier,62711.61358
1964,4,2.0,"63,523.73",13,HR,32938.53439,Outlier,62695.28822
957,4,1.0,"63,496.39",28,HR,32936.56839,Outlier,62686.82619
839,4,4.0,"63,456.58",26,IT,32934.60239,Outlier,62679.92631
14,3,3.0,"63,445.67",9,Finance,32932.63639,Outlier,62672.14037
208,3,1.0,"63,385.47",7,Sales,32930.6704,Outlier,62667.69486
1245,10,1.0,"63,379.98",7,Finance,32928.7044,Outlier,62644.04508
1439,5,2.0,"63,375.83",12,Operations,32926.7384,Outlier,62613.50461
73,2,Unknown,"63,372.73",11,Sales,32924.7724,Outlier,62575.70858
1777,5,3.0,"63,371.80",8,Finance,32922.8064,Outlier,62544.75424
1981,3,Unknown,"63,365.33",18,HR,32920.8404,Outlier,62533.88711
1244,1,5.0,"63,358.11",14,IT,32918.8744,Outlier,62532.27809
1317,3,1.0,"63,346.31",9,Finance,32916.9084,Outlier,62529.57174
1036,10,3.0,"63,328.25",10,Finance,32914.9424,Outlier,62526.54076
188,10,4.0,"63,319.29",21,HR,32912.97641,Outlier,62514.24825
512,9,3.0,"63,312.88",10,HR,32911.01041,Outlier,62482.17244
1162,2,3.0,"63,296.95",21,Sales,32909.04441,Outlier,62444.18762
162,8,4.0,"63,296.76",11,Operations,32907.07841,Outlier,62427.59451
381,1,Unknown,"63,261.95",21,HR,32905.11241,Outlier,62422.87008
1445,10,4.0,"63,244.45",8,IT,32903.14641,Outlier,62416.85524
1614,2,4.0,"63,237.29",22,HR,32901.18041,Outlier,62404.74643
1002,8,3.0,"63,158.20",2,Operations,32896.87045,Outlier,62398.47936
918,5,Unknown,"63,140.86",27,Finance,32892.5605,Outlier,62396.35041
233,2,4.0,"63,119.41",19,HR,32888.25054,Outlier,62385.10587
1661,10,3.0,"63,102.93",19,Finance,32883.94058,Outlier,62382.61464
727,8,1.0,"63,084.45",22,Sales,32879.63062,Outlier,62363.09259
517,5,3.0,"63,047.24",6,Operations,32875.32066,Outlier,62355.95372
266,4,5.0,"63,044.88",14,Finance,32871.0107,Outlier,62325.30168
887,7,2.0,"63,034.90",24,Operations,32866.70075,Outlier,62301.68422
1292,9,2.0,"63,023.16",12,Sales,32862.39079,Outlier,62280.80935
784,10,1.0,"62,980.44",6,HR,32858.08083,Outlier,62240.40416
196,8,4.0,"62,959.90",0,IT,32853.77087,Outlier,62211.83362
1654,9,4.0,"62,944.34",28,Finance,32849.46091,Outlier,62207.65912
490,2,Unknown,"62,932.64",9,Operations,32845.15095,Outlier,62202.30044
1908,4,3.0,"62,922.07",21,Sales,32840.84099,Outlier,62186.77953
171,3,2.0,"62,860.72",1,Sales,32836.53104,Outlier,62156.75067
194,1,2.0,"62,845.45",3,IT,32832.22108,Outlier,62155.26544
475,2,1.0,"62,843.46",23,Finance,32827.91112,Outlier,62148.81826
1744,5,4.0,"62,841.09",8,Operations,32823.60116,Outlier,62140.24091
1007,5,1.0,"62,818.97",10,Finance,32819.2912,Outlier,62131.15357
289,1,4.0,"62,802.07",10,Operations,32814.98124,Outlier,62126.78131
1225,5,3.0,"62,790.20",1,HR,32804.23717,Outlier,62126.43382
1519,3,3.0,"62,761.99",19,Sales,32793.49309,Outlier,62123.57707
1237,2,4.0,"62,745.90",29,Sales,32782.74902,Outlier,62121.85579
1831,1,2.0,"62,737.74",19,HR,32772.00494,Outlier,62116.4113
543,8,4.0,"62,726.47",7,Operations,32761.26087,Outlier,62113.26142
1924,1,2.0,"62,711.61",17,Sales,32750.51679,Outlier,62089.57524
1853,2,2.0,"62,694.43",16,Sales,32739.77272,Outlier,62076.29759
1483,4,3.0,"62,685.98",16,Sales,32729.02864,Outlier,62073.74288
82,9,3.0,"62,678.86",6,HR,32718.28457,Outlier,62072.55221
452,3,3.0,"62,670.46",25,Operations,32707.54049,Outlier,62067.06039
769,8,4.0,"62,666.77",6,Finance,32696.79642,Outlier,62049.69591
1656,2,4.0,"62,634.30",7,Finance,32686.05234,Outlier,62033.10297
1914,2,5.0,"62,602.30",0,IT,32675.30827,Outlier,62023.88886
10,5,4.0,"62,557.98",2,HR,32664.56419,Outlier,62008.11966
912,8,3.0,"62,533.93",16,Operations,32653.82012,Outlier,62000.87677
838,7,1.0,"62,533.84",13,HR,32643.07604,Outlier,61996.03875
226,10,3.0,"62,530.37",27,Operations,32632.33197,Outlier,61992.49501
1406,7,Unknown,"62,528.37",28,Operations,32621.58789,Outlier,61983.82296
1808,10,3.0,"62,523.14",1,Sales,32610.84382,Outlier,61970.89577
1254,10,1.0,"62,493.51",21,Sales,32600.09974,Outlier,61963.40232
717,3,1.0,"62,448.15",6,Sales,32583.61799,Outlier,61957.14121
1730,6,2.0,"62,428.32",14,Finance,32567.13623,Outlier,61954.28052
1020,5,4.0,"62,423.47",17,Finance,32550.65448,Outlier,61941.89927
994,8,2.0,"62,417.49",22,IT,32534.17272,Outlier,61899.95902
1755,9,3.0,"62,404.75",19,Finance,32517.69097,Outlier,61857.4454
384,10,3.0,"62,398.15",8,Operations,32501.20921,Outlier,61837.49478
942,5,Unknown,"62,396.15",22,HR,32484.72745,Outlier,61832.63066
639,7,2.0,"62,383.16",11,Finance,32468.2457,Outlier,61826.40996
1773,4,Unknown,"62,382.48",26,Sales,32451.76394,Outlier,61820.52539
613,10,3.0,"62,356.63",19,Operations,32435.28219,Outlier,61809.04022
561,4,2.0,"62,355.66",5,Finance,32418.80043,Outlier,61796.23513
1797,2,2.0,"62,308.95",14,IT,32402.31867,Outlier,61782.82973
267,1,2.0,"62,296.84",15,IT,32385.83692,Outlier,61768.13186
1903,5,2.0,"62,267.69",22,IT,32369.35516,Outlier,61761.15138
143,9,2.0,"62,213.11",5,HR,32352.87341,Outlier,61738.62761
1518,4,4.0,"62,210.27",10,Sales,32336.39165,Outlier,61718.11048
1410,4,4.0,"62,203.74",28,IT,32319.90989,Outlier,61717.81306
192,7,2.0,"62,199.62",3,Sales,32303.42814,Outlier,61713.96865
436,1,2.0,"62,156.82",23,Operations,32286.94638,Outlier,61685.21009
1456,8,Unknown,"62,156.54",8,HR,32270.46463,Outlier,61680.99563
361,4,1.0,"62,150.16",6,Sales,32267.69607,Outlier,61668.40957
752,2,3.0,"62,141.23",6,IT,32264.92751,Outlier,61654.00692
43,10,4.0,"62,131.38",14,Sales,32262.15896,Outlier,61624.88152
327,1,2.0,"62,126.78",0,Sales,32259.3904,Outlier,61594.35101
770,1,3.0,"62,126.42",3,HR,32256.62185,Outlier,61564.42841
1177,9,1.0,"62,123.26",23,IT,32253.85329,Outlier,61507.8064
1280,7,2.0,"62,121.61",1,Sales,32251.08474,Outlier,61486.33781
1228,10,4.0,"62,115.11",28,Sales,32248.31618,Outlier,61483.77681
193,8,Unknown,"62,112.64",26,Sales,32245.54763,Outlier,61473.85785
1268,3,1.0,"62,079.69",0,Sales,32242.77907,Outlier,61453.92717
1189,7,3.0,"62,074.47",1,IT,32240.01051,Outlier,61435.76793
1017,6,1.0,"62,073.26",17,Sales,32237.24196,Outlier,61415.8899
653,9,4.0,"62,071.98",28,Finance,32234.4734,Outlier,61394.6189
1105,3,2.0,"62,062.15",18,IT,32231.70485,Outlier,61393.01953
506,6,2.0,"62,034.48",25,Sales,32228.93629,Outlier,61371.47555
29,7,1.0,"62,031.04",18,IT,32226.16774,Outlier,61305.12354
1145,3,4.0,"62,010.61",15,Operations,32223.39918,Outlier,61293.44872
952,3,Unknown,"62,002.30",17,IT,32220.63063,Outlier,61275.23543
427,6,2.0,"61,996.60",23,IT,32217.86207,Outlier,61258.6896
199,2,3.0,"61,993.78",29,HR,32215.09351,Outlier,61217.13778
1957,9,1.0,"61,985.22",18,Operations,32209.50417,Outlier,61185.57831
57,2,2.0,"61,971.29",26,HR,32203.91483,Outlier,61158.03695
870,3,2.0,"61,963.40",0,Operations,32198.32549,Outlier,61154.87656
36,5,1.0,"61,956.81",28,Sales,32192.73615,Outlier,61154.41314
1818,6,4.0,"61,954.00",3,Finance,32187.14681,Outlier,61146.25752
152,7,3.0,"61,939.76",7,Sales,32181.55747,Outlier,61123.00409
1270,5,4.0,"61,890.01",20,Finance,32175.96813,Outlier,61094.51957
453,1,1.0,"61,846.59",28,Sales,32170.37879,Outlier,61080.34889
1891,2,3.0,"61,833.60",20,Sales,32164.78945,Outlier,61073.50872
1467,9,3.0,"61,832.11",11,IT,32159.20011,Outlier,61066.61227
1142,7,3.0,"61,822.61",8,Sales,32153.61077,Outlier,61055.33851
604,3,4.0,"61,818.82",10,Sales,32148.02143,Outlier,61031.75615
93,5,2.0,"61,799.26",19,HR,32142.43209,Outlier,60994.41927
50,8,Unknown,"61,792.54",26,Finance,32136.84275,Outlier,60961.763
479,5,3.0,"61,768.27",12,HR,32131.25341,Outlier,60955.58494
1386,4,2.0,"61,767.88",1,Operations,32125.66407,Outlier,60942.79497
370,7,2.0,"61,745.45",26,Operations,32120.07473,Outlier,60917.5482
1923,2,1.0,"61,718.16",6,IT,32114.48539,Outlier,60912.92928
1623,2,2.0,"61,717.93",19,Finance,32108.89605,Outlier,60903.14257
1998,5,1.0,"61,717.14",20,HR,32103.30671,Outlier,60889.41341
665,7,1.0,"61,685.43",9,HR,32097.63294,Outlier,60879.33738
1354,9,2.0,"61,681.00",1,Sales,32091.95918,Outlier,60867.83462
1367,5,4.0,"61,667.75",7,Finance,32086.28542,Outlier,60831.93875
1928,7,5.0,"61,652.48",29,HR,32080.61166,Outlier,60821.31677
872,1,2.0,"61,620.01",23,IT,32074.9379,Outlier,60793.63144
1069,1,3.0,"61,587.94",12,HR,32069.26413,Outlier,60729.68618
684,10,2.0,"61,556.59",29,Operations,32063.59037,Outlier,60695.23047
77,9,3.0,"61,486.90",6,IT,32057.91661,Outlier,60686.30424
241,3,2.0,"61,486.04",6,Sales,32052.24285,Outlier,60684.02595
1745,1,2.0,"61,482.27",12,HR,32046.56909,Outlier,60682.50657
1751,3,3.0,"61,466.97",29,Operations,32040.89533,Outlier,60674.39086
515,3,3.0,"61,440.88",2,Sales,32035.22156,Outlier,60658.16296
9,8,Unknown,"61,429.52",27,Finance,32029.5478,Outlier,60642.40801
1706,6,2.0,"61,395.44",25,Sales,32023.87404,Outlier,60631.25442
1691,4,1.0,"61,393.09",28,Operations,32018.20028,Outlier,60618.6369
102,1,5.0,"61,392.86",7,Sales,32012.52652,Outlier,60605.9533
969,10,1.0,"61,307.31",9,Operations,32006.85275,Outlier,60593.79096
441,7,Unknown,"61,296.38",10,Finance,32001.17899,Outlier,60593.089
1465,1,4.0,"61,276.83",13,IT,31995.50523,Outlier,60589.55599
818,8,4.0,"61,260.88",8,Operations,31989.83147,Outlier,60577.55468
1786,5,1.0,"61,217.14",0,IT,31981.01776,Outlier,60574.66111
409,3,3.0,"61,183.92",8,IT,31972.20405,Outlier,60553.68694
1095,6,4.0,"61,155.16",9,Operations,31963.39034,Outlier,60526.09961
144,7,2.0,"61,154.83",26,Operations,31954.57663,Outlier,60511.93925
548,2,4.0,"61,154.31",16,HR,31945.76291,Outlier,60499.91792
221,1,2.0,"61,143.57",11,Sales,31936.9492,Outlier,60482.72222
4,5,1.0,"61,114.19",13,Operations,31928.13549,Outlier,60448.89016
1637,6,3.0,"61,083.93",21,HR,31919.32178,Outlier,60423.78743
1370,5,5.0,"61,077.96",4,Sales,31910.50807,Outlier,60410.09922
1347,3,4.0,"61,069.86",9,IT,31901.69436,Outlier,60377.17999
1151,4,3.0,"61,063.36",15,IT,31892.88065,Outlier,60338.88982
220,8,4.0,"61,045.53",17,Sales,31884.06694,Outlier,60322.23737
1428,9,Unknown,"61,011.09",14,Operations,31875.25323,Outlier,60303.44128
1622,7,1.0,"60,963.46",14,Finance,31866.43952,Outlier,60266.68557
1871,10,3.0,"60,957.80",9,Sales,31857.62581,Outlier,60239.07248
1917,4,2.0,"60,948.95",16,IT,31848.81209,Outlier,60227.8479
1366,2,1.0,"60,918.19",11,Sales,31839.99838,Outlier,60211.58855
711,9,4.0,"60,913.94",6,HR,31831.18467,Outlier,60177.41793
1816,6,Unknown,"60,903.87",27,Sales,31822.37096,Outlier,60161.36937
1230,8,3.0,"60,889.41",0,HR,31813.55725,Outlier,60113.90903
648,9,2.0,"60,878.81",13,Operations,31794.32523,Outlier,60095.24993
315,6,4.0,"60,866.62",27,IT,31775.09321,Outlier,60047.36875
1080,7,Unknown,"60,825.82",18,IT,31755.86118,Outlier,60028.43671
240,3,5.0,"60,820.19",22,Operations,31736.62916,Outlier,60013.72453
649,6,2.0,"60,784.78",23,IT,31717.39714,Outlier,60005.15502
1330,7,3.0,"60,706.08",8,HR,31698.16512,Outlier,59995.15572
1962,10,4.0,"60,689.39",1,HR,31678.9331,Outlier,59980.19539
804,10,3.0,"60,684.25",10,Operations,31659.70107,Outlier,59971.52292
666,5,5.0,"60,683.85",2,Operations,31640.46905,Outlier,59965.97622
1438,9,2.0,"60,681.17",8,Operations,31621.23703,Outlier,59951.54265
1880,6,3.0,"60,666.11",15,Finance,31602.00501,Outlier,59938.40735
159,10,3.0,"60,646.25",0,IT,31582.77299,Outlier,59929.46428
1101,7,1.0,"60,635.28",9,HR,31563.54096,Outlier,59891.60836
928,8,2.0,"60,621.86",19,HR,31544.30894,Outlier,59833.51338
499,9,4.0,"60,608.98",24,Finance,31525.07692,Outlier,59816.66309
319,8,4.0,"60,593.86",11,Operations,31505.8449,Outlier,59805.25512
672,1,Unknown,"60,593.41",26,Sales,31486.61287,Outlier,59784.87115
1583,6,1.0,"60,590.19",14,IT,31467.38085,Outlier,59783.27571
1325,3,1.0,"60,577.55",29,IT,31448.14883,Outlier,59768.62797
6,10,4.0,"60,574.51",4,Operations,31428.91681,Outlier,59730.96779
1242,5,2.0,"60,551.37",3,Sales,31410.92345,Outlier,59730.55728
926,9,1.0,"60,521.64",24,Operations,31392.93009,Outlier,59723.24142
837,6,3.0,"60,509.51",8,IT,31374.93674,Outlier,59701.11233
1700,5,3.0,"60,496.72",4,Operations,31356.94338,Outlier,59663.20054
2,4,3.0,"60,476.72",19,IT,31338.95002,Outlier,59629.18453
1494,6,Unknown,"60,433.90",7,Operations,31320.95666,Outlier,59615.08506
116,5,Unknown,"60,417.04",10,Operations,31302.96331,Outlier,59605.9151
1887,3,3.0,"60,404.42",2,Operations,31284.96995,Outlier,59590.46061
185,3,Unknown,"60,349.94",23,HR,31266.97659,Outlier,59561.03134
1849,9,3.0,"60,325.38",8,Operations,31248.98323,Outlier,59542.35487
1382,8,3.0,"60,317.52",17,Sales,31230.98988,Outlier,59510.43881
1890,8,Unknown,"60,277.29",14,Finance,31212.99652,Outlier,59459.74651
314,10,3.0,"60,241.94",21,Operations,31195.00316,Outlier,59435.96541
781,7,2.0,"60,230.47",11,IT,31177.0098,Outlier,59415.94757
992,6,3.0,"60,217.35",23,Operations,31159.01645,Outlier,59387.90086
570,3,Unknown,"60,178.92",11,Sales,31141.02309,Outlier,59375.60347
376,8,4.0,"60,163.87",16,HR,31123.02973,Outlier,59323.30832
1611,8,2.0,"60,113.91",17,Finance,31105.03637,Outlier,59292.48874
600,1,2.0,"60,094.27",29,Sales,31087.04302,Outlier,59283.31775
259,9,Unknown,"60,042.16",19,HR,31069.04966,Outlier,59256.04857
968,2,1.0,"60,026.02",2,HR,31064.86711,Outlier,59223.7238
1055,9,3.0,"60,010.65",29,HR,31060.68456,Outlier,59173.66286
1775,2,3.0,"60,003.32",4,IT,31056.50201,Outlier,59163.22095
1541,1,2.0,"59,991.66",3,IT,31052.31945,Outlier,59158.72371
530,10,4.0,"59,974.02",16,HR,31048.1369,Outlier,59153.49457
1474,10,3.0,"59,969.86",28,Sales,31043.95435,Outlier,59090.89178
1547,3,4.0,"59,962.80",5,Sales,31039.7718,Outlier,59064.53707
1666,7,3.0,"59,940.28",2,Operations,31035.58925,Outlier,59064.08011
1062,1,3.0,"59,936.12",10,HR,31031.4067,Outlier,59055.89348
1476,3,3.0,"59,919.49",2,Operations,31027.22415,Outlier,59044.24345
1977,7,2.0,"59,839.83",17,Finance,31023.0416,Outlier,59029.39114
1168,8,2.0,"59,818.77",1,HR,31018.85905,Outlier,59017.43922
1269,2,4.0,"59,810.34",6,Sales,31014.6765,Outlier,59014.44479
1719,10,4.0,"59,784.90",16,Operations,31010.49394,Outlier,58998.04991
829,6,1.0,"59,784.68",0,Finance,31006.31139,Outlier,58969.18589
736,7,4.0,"59,770.61",6,IT,31002.12884,Outlier,58954.20004
1610,10,2.0,"59,730.97",14,HR,30997.94629,Outlier,58926.53345
1357,7,1.0,"59,730.54",11,Sales,30993.76374,Outlier,58911.40789
608,8,2.0,"59,722.43",11,HR,30989.58119,Outlier,58906.24287
1848,9,1.0,"59,697.35",27,HR,30985.39864,Outlier,58886.30001
1673,3,4.0,"59,654.66",8,IT,30974.20524,Outlier,58870.15552
1681,3,5.0,"59,620.69",26,Sales,30963.01185,Outlier,58856.02739
306,1,4.0,"59,612.68",28,Finance,30951.81846,Outlier,58844.48653
1207,6,3.0,"59,602.27",14,HR,30940.62506,Outlier,58840.20588
1156,7,3.0,"59,582.59",18,IT,30929.43167,Outlier,58829.71078
1109,7,2.0,"59,543.40",25,HR,30918.23827,Outlier,58815.31143
15,6,2.0,"59,541.31",21,Sales,30907.04488,Outlier,58798.17601
706,2,3.0,"59,472.70",15,Finance,30895.85148,Outlier,58783.65618
652,2,3.0,"59,440.31",24,Finance,30884.65809,Outlier,58762.29085
150,9,4.0,"59,427.89",5,IT,30873.4647,Outlier,58712.15625
606,9,1.0,"59,388.08",23,HR,30862.2713,Outlier,58673.46079
1807,2,4.0,"59,387.36",7,Finance,30851.07791,Outlier,58668.04995
496,1,2.0,"59,328.60",15,Operations,30839.88451,Outlier,58662.92493
1569,5,1.0,"59,293.35",0,Sales,30828.69112,Outlier,58662.17689
1523,6,3.0,"59,284.75",11,Sales,30817.49772,Outlier,58657.16238
948,6,2.0,"59,256.05",4,HR,30806.30433,Outlier,58630.79192
1286,1,3.0,"59,222.02",6,Sales,30795.11094,Outlier,58575.54921
396,1,Unknown,"59,168.29",23,HR,30783.91754,Outlier,58565.72135
1694,2,3.0,"59,162.33",14,Finance,30772.72415,Outlier,58519.46635
1864,1,4.0,"59,157.82",5,IT,30761.53075,Outlier,58495.35539
377,4,4.0,"59,152.05",0,HR,30759.74882,Outlier,58494.47001
1641,2,3.0,"59,064.68",1,Finance,30757.96689,Outlier,58487.48977
1425,4,2.0,"59,064.46",8,Sales,30756.18495,Outlier,58474.24815
460,3,4.0,"59,063.83",6,Sales,30754.40302,Outlier,58465.34828
528,5,4.0,"59,049.40",29,Sales,30752.62109,Outlier,58437.89422
231,4,2.0,"59,039.08",9,Sales,30750.83916,Outlier,58427.94698
1983,1,2.0,"59,017.54",26,Finance,30749.05722,Outlier,58423.51788
461,7,3.0,"59,017.28",9,IT,30747.27529,Outlier,58377.60003
1383,2,2.0,"59,009.18",24,Operations,30745.49336,Outlier,58341.12386
1851,9,5.0,"58,972.09",27,Operations,30743.71142,Outlier,58319.62173
1668,7,3.0,"58,960.47",21,Sales,30741.92949,Outlier,58299.49105
1373,9,1.0,"58,929.12",14,IT,30740.14756,Outlier,58282.1876
1116,3,3.0,"58,911.87",6,Finance,30738.36563,Outlier,58261.28553
1014,3,4.0,"58,907.29",14,Sales,30736.58369,Outlier,58254.8501
497,7,2.0,"58,886.30",13,HR,30734.80176,Outlier,58243.37077
117,10,5.0,"58,869.31",1,IT,30733.01983,Outlier,58208.03855
1093,1,3.0,"58,854.55",2,Finance,30731.2379,Outlier,58194.08243
1529,2,1.0,"58,842.71",15,Finance,30729.45596,Outlier,58183.28149
667,5,1.0,"58,839.58",19,HR,30727.67403,Outlier,58179.34373
347,3,3.0,"58,826.42",17,Finance,30725.8921,Outlier,58150.38522
1732,7,1.0,"58,810.55",11,HR,30707.59716,Outlier,58110.5377
483,5,4.0,"58,791.51",27,IT,30689.30222,Outlier,58092.86078
8,7,2.0,"58,778.42",8,IT,30671.00727,Outlier,58072.29388
443,1,4.0,"58,749.10",3,IT,30652.71233,Outlier,58062.85089
966,4,3.0,"58,675.22",5,Sales,30634.41739,Outlier,58051.4507
869,4,Unknown,"58,671.31",19,Finance,30616.12245,Outlier,58042.58149
348,7,3.0,"58,663.15",24,IT,30597.82751,Outlier,58024.69689
1336,9,2.0,"58,662.50",21,Operations,30579.53257,Outlier,58012.57993
1486,2,3.0,"58,661.42",7,Finance,30561.23763,Outlier,57979.73733
463,10,2.0,"58,644.39",15,IT,30542.94269,Outlier,57950.44998
925,10,2.0,"58,576.40",20,Sales,30524.64775,Outlier,57938.43636
414,1,2.0,"58,570.72",24,Operations,30506.35281,Outlier,57909.77497
1938,4,3.0,"58,520.74",8,IT,30488.05787,Outlier,57878.62626
1108,7,1.0,"58,495.36",28,HR,30469.76293,Outlier,57873.06282
1925,4,3.0,"58,494.42",25,IT,30451.46799,Outlier,57868.57093
1884,10,4.0,"58,486.72",29,IT,30433.17305,Outlier,57868.10597
1833,9,1.0,"58,472.05",12,IT,30414.87811,Outlier,57863.2285
1110,2,4.0,"58,463.67",9,IT,30396.58317,Outlier,57839.97246
287,2,2.0,"58,429.30",8,IT,30378.28822,Outlier,57834.05103
1840,9,Unknown,"58,427.37",23,IT,30359.99328,Outlier,57832.97377
126,4,2.0,"58,421.45",1,Finance,30344.78642,Outlier,57786.60955
1838,5,3.0,"58,348.37",23,HR,30329.57956,Outlier,57783.02913
944,8,Unknown,"58,335.20",26,Sales,30314.3727,Outlier,57781.20927
852,4,Unknown,"58,304.05",1,IT,30299.16583,Outlier,57767.7103
1369,1,1.0,"58,293.92",13,IT,30283.95897,Outlier,57748.37807
1593,2,3.0,"58,264.59",11,IT,30268.75211,Outlier,57740.73284
227,3,1.0,"58,255.15",4,Finance,30253.54524,Outlier,57728.34104
623,1,4.0,"58,254.14",21,Sales,30238.33838,Outlier,57712.92276
301,5,4.0,"58,211.06",29,Finance,30223.13152,Outlier,57693.08549
313,9,3.0,"58,195.94",4,HR,30207.92466,Outlier,57653.97843
467,10,4.0,"58,183.55",8,Finance,30192.71779,Outlier,57621.27859
335,10,1.0,"58,180.87",9,Sales,30177.51093,Outlier,57613.2616
1941,7,2.0,"58,150.39",2,Operations,30162.30407,Outlier,57601.56375
1390,6,1.0,"58,108.44",13,Operations,30147.0972,Outlier,57577.23923
418,10,2.0,"58,091.13",10,IT,30131.89034,Outlier,57551.912
1064,10,3.0,"58,068.97",27,Operations,30116.68348,Outlier,57535.32795
876,10,2.0,"58,061.32",13,Sales,30101.47662,Outlier,57528.28658
830,5,1.0,"58,048.16",12,Sales,30086.26975,Outlier,57523.57605
1635,6,3.0,"58,040.19",24,Finance,30071.06289,Outlier,57510.49853
428,5,2.0,"58,016.35",7,Finance,30055.85603,Outlier,57486.63991
1894,10,3.0,"58,010.06",23,IT,30047.97921,Outlier,57479.37045
531,7,Unknown,"57,954.92",19,HR,30040.10239,Outlier,57470.14938
1275,5,2.0,"57,945.98",28,HR,30032.22558,Outlier,57449.98223
393,1,3.0,"57,929.22",4,Operations,30024.34876,Outlier,57445.70774
230,9,4.0,"57,880.60",14,Operations,30016.47194,Outlier,57437.32048
873,4,4.0,"57,874.95",3,HR,30008.59512,Outlier,57432.3706
880,3,1.0,"57,868.65",23,Finance,30000.71831,Outlier,57430.3233
1502,4,Unknown,"57,868.33",3,Operations,29992.84149,Outlier,57426.43594
581,9,4.0,"57,867.22",17,HR,29984.96467,Outlier,57422.14067
265,9,2.0,"57,840.62",22,Sales,29977.08786,Outlier,57411.56469
1059,5,3.0,"57,834.11",13,Finance,29969.21104,Outlier,57401.85169
141,10,2.0,"57,832.97",18,HR,29961.33422,Outlier,57400.55945
1360,1,4.0,"57,784.17",7,Operations,29953.4574,Outlier,57389.01239
